id,name,description,shortname,spec-publisher,type,call,homepage,users,participations,chairs,start-date,end-date
144835,Publishing Maintenance Working Group,"The mission of the Publishing Maintenance Working is to maintain the W3C Recommendations, as well as related Notes, in the area of Digital Publishing published by the Audiobooks and the EPUB Working Groups.",pm,,working group,https://api.w3.org/groups/wg/pm,https://www.w3.org/groups/wg/pm/,https://api.w3.org/groups/wg/pm/users,https://api.w3.org/groups/wg/pm/participations,https://api.w3.org/groups/wg/pm/chairs,2023-06-20,2025-06-30
138751,RDF Dataset Canonicalization and Hash Working Group,The mission of the RDF Dataset Canonicalization and Hash Working Group is to define a standard to uniquely and deterministically calculate a hash of RDF Datasets for use cases such as Detecting changes in Datasets. The work will include defining RDF Dataset Canonicalization algorithms.,rch,,working group,https://api.w3.org/groups/wg/rch,https://www.w3.org/groups/wg/rch/,https://api.w3.org/groups/wg/rch/users,https://api.w3.org/groups/wg/rch/participations,https://api.w3.org/groups/wg/rch/chairs,2022-07-21,2024-11-20
66773,RDF JavaScript Libraries Community Group,The RDF JavaScript Libraries Community Group discusses implementations of libraries for working with RDF and Linked Data in ECMAScript platforms like Web browsers and Node.js,rdfjs,True,community group,https://api.w3.org/groups/cg/rdfjs,https://www.w3.org/community/rdfjs/,https://api.w3.org/groups/cg/rdfjs/users,https://api.w3.org/groups/cg/rdfjs/participations,https://api.w3.org/groups/cg/rdfjs/chairs,,
157420,RDF Rust Common Crates Community Group,The mission of the RDF Rust Common Crates Community Group is to develop common crates for working with RDF in Rust. The goal is to improve the interoperability of the RDF ecosystem in Rust.,r2c2,True,community group,https://api.w3.org/groups/cg/r2c2,https://www.w3.org/community/r2c2/,https://api.w3.org/groups/cg/r2c2/users,https://api.w3.org/groups/cg/r2c2/participations,https://api.w3.org/groups/cg/r2c2/chairs,,
65231,RDF Stream Processing Community Group,"The mission of the RDF Stream Processing Community Group (RSP) is to define a common model for producing, transmitting and continuously querying RDF Streams. This includes extensions to both RDF and SPARQL for representing streaming data, as well as their semantics. Moreover this work envisions an ecosystem of streaming and static RDF data sources whose data can be combined through standard models, languages and protocols. Complementary to related work in the area of databases, this Community Group looks at the dynamic properties of graph-based data, i.e., graphs that are produced over time and which may change their shape and data over time.
",rsp,True,community group,https://api.w3.org/groups/cg/rsp,https://www.w3.org/community/rsp/,https://api.w3.org/groups/cg/rsp/users,https://api.w3.org/groups/cg/rsp/participations,https://api.w3.org/groups/cg/rsp/chairs,,
141415,RDF Surfaces Community Group,The RDF Surfaces sets out to create a sublanguage of Notation3 in order to implement classical first-order logic with negation in RDF as envisioned by Pat Hayes in his 2009 ISWC Invited Talk: BLOGIC,rdfsurfaces,True,community group,https://api.w3.org/groups/cg/rdfsurfaces,https://www.w3.org/community/rdfsurfaces/,https://api.w3.org/groups/cg/rdfsurfaces/users,https://api.w3.org/groups/cg/rdfsurfaces/participations,https://api.w3.org/groups/cg/rdfsurfaces/chairs,,
82552,RDF Test Suite Curation Community Group,"The purpose of this group is to provide a home for the test suites and implementation reports of various Semantic Web/Linked Data specifications. After the end of a working group, the test suites often become frozen, and it is difficult to add new tests for issues that come to light later on. Similarly, some specs are implemented on a base technology, which eventually evolves (e.g. SPARQL 1.1 and RDF 1.1), and developers need access to updated tests.

This group will create a home for forks of the various test suites that would be appropriate to act as a redirect for existing tests. Test updates will be considered based on the consensus of those invested in the related specifications. Implementation reports can be updated as new reports are received, giving implementations visibility.

This group will not publish Specifications.",rdf-tests,False,community group,https://api.w3.org/groups/cg/rdf-tests,https://www.w3.org/community/rdf-tests/,https://api.w3.org/groups/cg/rdf-tests/users,https://api.w3.org/groups/cg/rdf-tests/participations,https://api.w3.org/groups/cg/rdf-tests/chairs,,
110458,RDF-DEV Community Group,"RDF-DEV, for developments relating to W3C RDF, including collaboration
around applications, schemas, and past/present/future related standards. Successor to SWIG/RDFIG.
",rdf-dev,True,community group,https://api.w3.org/groups/cg/rdf-dev,https://www.w3.org/community/rdf-dev/,https://api.w3.org/groups/cg/rdf-dev/users,https://api.w3.org/groups/cg/rdf-dev/participations,https://api.w3.org/groups/cg/rdf-dev/chairs,,
139681,RDF-star Working Group,"The mission of the RDF-star Working Group is to extend a set of RDF and SPARQL related recommendations, with the ability to concisely represent and query statements about statements.",rdf-star,,working group,https://api.w3.org/groups/wg/rdf-star,https://www.w3.org/groups/wg/rdf-star/,https://api.w3.org/groups/wg/rdf-star/users,https://api.w3.org/groups/wg/rdf-star/participations,https://api.w3.org/groups/wg/rdf-star/chairs,2022-08-29,2024-08-28
156502,Real Estate Community Group,"The mission of the Real Estate Community Group is to provide a forum for real estate-related technical discussions to track progress of technology features on the Web within W3C groups, educate on the use of Web technologies by external organizations, and to identify use cases and requirements that existing and/or new specifications need to meet to deliver a more inclusive, robust experiences to the Real Estate ecosystem. ",realestate,True,community group,https://api.w3.org/groups/cg/realestate,https://www.w3.org/community/realestate/,https://api.w3.org/groups/cg/realestate/users,https://api.w3.org/groups/cg/realestate/participations,https://api.w3.org/groups/cg/realestate/chairs,,
121942,Rights Automation for Market Data Community Group,"<p>The aim of the Rights Automation for Market Data Community Group is to develop and publish a market-data profile for ODRL.</p>

<p>Market data is mostly the pricing and trading data for financial instruments (and their associated indices) generated by trading venues. The licenses controlling its use are frequently complex, and tightly segment the underlying data.</p>

<p>We will model these licenses using ODRL and extend the language with a profile that defines the new terms required. This group will publish Specifications.</p>

<p>With a standard, machine-readable way of describing market data licenses, we can look towards automating rights-management along the market data supply chain and drive efficiencies in financial markets.</p>

<p>The group welcomes the involvement of domain experts in licensing (especially market data) and those skilled in modeling licenses (especially using ODRL).
</p>

<p>If you are not a group participant you can still <a rel=""nofollow"" href=""mailto:public-md-odrl-profile-request@w3.org?Subject=Subscribe"">subscribe to our list</a>.</p>",md-odrl-profile,True,community group,https://api.w3.org/groups/cg/md-odrl-profile,https://www.w3.org/community/md-odrl-profile/,https://api.w3.org/groups/cg/md-odrl-profile/users,https://api.w3.org/groups/cg/md-odrl-profile/participations,https://api.w3.org/groups/cg/md-odrl-profile/chairs,,
80620,Schema Architypes Community Group,"The mission of this group is to discuss and prepare proposal(s) for extending Schema.org schema for the improved representation of digital and physical archives and their contents. 

The goal being focused upon the creation and future maintenance of an archive.schema.org extension.",architypes,True,community group,https://api.w3.org/groups/cg/architypes,https://www.w3.org/community/architypes/,https://api.w3.org/groups/cg/architypes/users,https://api.w3.org/groups/cg/architypes/participations,https://api.w3.org/groups/cg/architypes/chairs,,
57667,Schema Bib Extend Community Group,"The mission of this group is to discuss and prepare proposal(s) for extending Schema.org schemas for the improved representation of bibliographic information markup and sharing. The group will seek consensus around, and support for, proposal(s) to the W3C WebSchemas Group. This Community Group will not, itself, produce technical specifications.",schemabibex,True,community group,https://api.w3.org/groups/cg/schemabibex,https://www.w3.org/community/schemabibex/,https://api.w3.org/groups/cg/schemabibex/users,https://api.w3.org/groups/cg/schemabibex/participations,https://api.w3.org/groups/cg/schemabibex/chairs,,
85246,Schema Course extension Community Group,"This mission of this group, initiated by LRMI, is to develop an extension for schema.org concerning the discovery of any type of educational course (online/offline, long/short, scheduled/on-demand). Educational course is  defined as ""some sequence of events and/or creative works which aims to build the knowledge, competence or ability of learners"". (Out of scope: information about students and their progression etc; information needed internally for course management rather than discovery).",schema-course-extend,True,community group,https://api.w3.org/groups/cg/schema-course-extend,https://www.w3.org/community/schema-course-extend/,https://api.w3.org/groups/cg/schema-course-extend/users,https://api.w3.org/groups/cg/schema-course-extend/participations,https://api.w3.org/groups/cg/schema-course-extend/chairs,,
112462,Schema Extensions for IoT Community Group,"This Community Group is for creating extensions to Schema.org for IoT use cases. We have been holding regular community teleconferences since 2017 and now would like to formalize our work and accept contributions from the community. 

A W3C CG is the logical next step in our organization, as we already work with other W3C CG, IG, and WG entities.

Our original charter is at:
https://github.com/iot-schema-collab/ws-charter/blob/master/iotschema-charter.txt

A revised charter for the CG is at:
https://github.com/iot-schema-collab/intro-materials/blob/master/wg-charter.md

",iotschema,True,community group,https://api.w3.org/groups/cg/iotschema,https://www.w3.org/community/iotschema/,https://api.w3.org/groups/cg/iotschema/users,https://api.w3.org/groups/cg/iotschema/participations,https://api.w3.org/groups/cg/iotschema/chairs,,
77375,Schema.org Community Group,"The Schema.org Community Group provides a forum for discussing all changes, additions and extensions to <a rel=""nofollow"" href=""http://schema.org/"">schema.org</a>. In addition to providing a public setting for the day to day operation of the project, it serves as the mechanism for reviewing <a rel=""nofollow"" href=""http://schema.org/docs/extension.html"">extensions</a> and as a liaison point for all parties developing independent extensions to the schema.org core.",schemaorg,True,community group,https://api.w3.org/groups/cg/schemaorg,https://www.w3.org/community/schemaorg/,https://api.w3.org/groups/cg/schemaorg/users,https://api.w3.org/groups/cg/schemaorg/participations,https://api.w3.org/groups/cg/schemaorg/chairs,,
95453,Schema.org for datasets Community Group,"Focussed on improving interoperability between schema.org's DCAT-based approach to dataset description and related approaches e.g. CSVW, VoID, Data Cube, R2RML, SpatialWeb, DCAT-AP and others including liaison to any new W3C work.",schemaorg4datasets,True,community group,https://api.w3.org/groups/cg/schemaorg4datasets,https://www.w3.org/community/schemaorg4datasets/,https://api.w3.org/groups/cg/schemaorg4datasets/users,https://api.w3.org/groups/cg/schemaorg4datasets/participations,https://api.w3.org/groups/cg/schemaorg4datasets/chairs,,
141487,Screen Capture Community Group,"<h2>Background</h2>

Screen capture is useful in many contexts, such as when delivering presentations, collaborating with remote colleagues, or producing local recordings. The Web Platform offers APIs to that end, allowing Web applications to capture screens, windows or tabs, and allowing the captured media to be manipulated in various productive ways.

The popularity of these APIs, and the ubiquity of the applications that use them, are a testament to the importance of the work that has been done thus far.

<h2>Mission</h2>

We believe that there is yet more untapped potential in the realm of screen capture. It is our mission to innovate further and unblock additional novel uses of screen capture, creating new business opportunities for developers and enriching the lives of users.

<h2>Scope</h2>

As part of this charter, the Screen capture Community Group is focusing its activities on producing new screen capture APIs and extending existing ones. APIs directly involving screen capture are in scope, as are APIs that would typically be used in tandem with screen capture.

<h2>Work mode</h2>

The group will conduct all of its technical work in public, on GitHub repositories, with a supporting mailing list for logistical and administrative purposes.

Meetings will normally be public and open to anyone to join. Should the need arise, meetings may be restricted to Community Group participants and guests invited by the group chairs. In either case, a public summary or minutes will be made available publicly.

<h2>Amendments to this charter</h2>

The group chairs can amend the charter.",sccg,True,community group,https://api.w3.org/groups/cg/sccg,https://www.w3.org/community/sccg/,https://api.w3.org/groups/cg/sccg/users,https://api.w3.org/groups/cg/sccg/participations,https://api.w3.org/groups/cg/sccg/chairs,,
67710,Second Screen Community Group,"The mission of the <a rel=""nofollow"" href=""https://www.w3.org/community/webscreens/"">Second Screen Community Group (CG)</a> is to explore, incubate, and define interfaces that enable new form factors and usages for multi-display and multi-window computing user experiences on the Web.

The scope of work for this Community Group extends beyond the current scope of the <a rel=""nofollow"" href=""http://www.w3.org/2014/secondscreen/"">Second Screen Working Group (WG)</a>. Given wider support and adequate stability, we plan to migrate the proposals generated in this Community Group to an appropriate <a rel=""nofollow"" href=""https://www.w3.org/Consortium/activities#Working"">W3C Working Group</a> for further contributions and formal standardization.",webscreens,True,community group,https://api.w3.org/groups/cg/webscreens,https://www.w3.org/community/webscreens/,https://api.w3.org/groups/cg/webscreens/users,https://api.w3.org/groups/cg/webscreens/participations,https://api.w3.org/groups/cg/webscreens/chairs,,
74168,Second Screen Working Group,The mission of the Second Screen Working Group is to provide specifications that enable web pages to use secondary screens to display web content.,secondscreen,,working group,https://api.w3.org/groups/wg/secondscreen,https://www.w3.org/2014/secondscreen/,https://api.w3.org/groups/wg/secondscreen/users,https://api.w3.org/groups/wg/secondscreen/participations,https://api.w3.org/groups/wg/secondscreen/chairs,2014-10-13,2026-01-31
157132,Security Web Application Guidelines Community Group,"The mission of this Community Group is to increase the overall security of web application development, thereby making the web a more secure platform for web users. It will accomplish this by writing web developers security best practices and providing a platform for stakeholder collaboration.

This group will not publish Specifications.",swag,False,community group,https://api.w3.org/groups/cg/swag,https://www.w3.org/community/swag/,https://api.w3.org/groups/cg/swag/users,https://api.w3.org/groups/cg/swag/participations,https://api.w3.org/groups/cg/swag/chairs,,
138327,Semantic HTML-vocabulary Community Group,"The mission of this community group is to establish a draft standard for a RDF-based representation of the HTML-vocabulary. With the HTML-vocabulary in RDF, any type of an HTML-document can be meaningfully represented, generated and validated using nothing but standard semantic technologies, without any vendor lock-in. In addition, full provenance can be provided for a generated HTML-document, as every atom of the document can be described and semantically enriched, ex ante (RDF) and ex post (Rdfa). For instance, the originating algorithm that calculates a certain budget amount in a governmental HTML-document can be linked to the table cell containing the very value. HTML-documents have a wide variety of use and so has the HTML vocabulary. The HTML-vocabulary can be used to generate 100% correct HTML or xHTML and to validate this. The HTML vocabulary can be used to model the front end of a website or application, whereas the logic behind the front end can be captured in SHACL Advanced Features, making for a full semantic representation and execution of digital infrastructure, without any vendor lock-in. An HTML-document can be generated with full compliance to laws and regulations, as these norms can be linked and applied while using the HTML-vocabulary. With full provenance, an HTML-document can battle fake news and show realtime how certain sensitive data in the document (privacy, security) was derived.

The community group will come up with a 0.1 draft specification. This will be input for a future working group within W3C. The community group can make use of the currently available draft specification as developed by the Dutch Ministry of Finance in a working prototype for the Dutch governmental budget cycle. By starting this community group, the Dutch Ministry wants to contribute to an open source based digital infrastructure.",htmlvoc,True,community group,https://api.w3.org/groups/cg/htmlvoc,https://www.w3.org/community/htmlvoc/,https://api.w3.org/groups/cg/htmlvoc/users,https://api.w3.org/groups/cg/htmlvoc/participations,https://api.w3.org/groups/cg/htmlvoc/chairs,,
101220,Service Workers Working Group,"The mission of the Service Workers Working Group is to enable Web applications to take advantage of persistent background processing, including hooks to enable bootstrapping of web applications while offline.",service-workers,,working group,https://api.w3.org/groups/wg/service-workers,https://www.w3.org/sw/,https://api.w3.org/groups/wg/service-workers/users,https://api.w3.org/groups/wg/service-workers/participations,https://api.w3.org/groups/wg/service-workers/chairs,2017-08-03,2025-01-31
100368,SHACL Community Group,"The mission of the SHACL Community Group is to continue the development of SHACL-related specifications and to support the further adoption of SHACL after the <a rel=""nofollow"" href=""https://www.w3.org/2014/data-shapes/"">W3C Data Shapes Working Group</a> has ended. Desirable outcomes include the development of educational material (primers, best practices), the application of SHACL to frequently used RDF vocabularies, libraries of constraint components for common constraint types, improved integration with established technologies such as JavaScript, further work on theory and practice around SHACL rules, a compact SHACL syntax, and a SHACL internet protocol. Additional work may go into delivering ""de-facto standard"" fixes to some gaps left in the current SHACL specifications (e.g., handling recursion, and addressing more comprehensive syntax checks).
",shacl,True,community group,https://api.w3.org/groups/cg/shacl,https://www.w3.org/community/shacl/,https://api.w3.org/groups/cg/shacl/users,https://api.w3.org/groups/cg/shacl/participations,https://api.w3.org/groups/cg/shacl/chairs,,
95701,Shape Expressions Community Group,"This group serves to promote and expand ShEx – Shape Expressions. ShEx is a grammar for RDF graphs which can be used for description, validation, parsing and transformation.

The Shape Expressions (ShEx) language describes RDF nodes and graph structures. A node constraint describes an RDF node (IRI, blank node or literal) and a shape describes the triples touching nodes in RDF graphs. These descriptions identify predicates and their associated cardinalities and datatypes. ShEx shapes can be used to communicate data structures associated with some process or interface, generate or validate data, or drive user interfaces.

Spec at https://shexspec.github.io/spec/",shex,True,community group,https://api.w3.org/groups/cg/shex,https://www.w3.org/community/shex/,https://api.w3.org/groups/cg/shex/users,https://api.w3.org/groups/cg/shex/participations,https://api.w3.org/groups/cg/shex/chairs,,
97795,Silver Community Group,"Support the research and prototyping of the next major version of Web Content Accessibility Guidelines (WCAG).

This group may publish Specifications.",silver,True,community group,https://api.w3.org/groups/cg/silver,https://www.w3.org/community/silver/,https://api.w3.org/groups/cg/silver/users,https://api.w3.org/groups/cg/silver/participations,https://api.w3.org/groups/cg/silver/chairs,,
95188,Social Web Incubator Community Group,"The Social Web Incubator Community Group (also known as SocialCG, or SWICG) is the successor of the Social Web Working Group, which ran from 2014 to 2017. The SocialCG provides space to collaborate and coordinate for implementors who are building on any of the <a href=""https://www.w3.org/TR/social-web-protocols/"">specifications published by the Social Web WG</a>, and related technologies. It is also a place to incubate new proposals which build on or complement the Social Web WG recommendations.<br><br>

Discussions and meeting announcements happen on <a href=""https://socialhub.activitypub.rocks/"">the SocialHub forum</a> or on project-specific version control repositories.<br><br>

Meetings are not always weekly, but can be requested or convened by any member of the group. If you have a specific item to discuss, please contact a chair if you need help with <a href=""https://www.w3.org/wiki/SocialCG#Meetings"">meeting logistics</a>, and make a post on the SocialHub forum, ideally with two or more weeks notice.",socialcg,True,community group,https://api.w3.org/groups/cg/socialcg,https://www.w3.org/community/socialcg/,https://api.w3.org/groups/cg/socialcg/users,https://api.w3.org/groups/cg/socialcg/participations,https://api.w3.org/groups/cg/socialcg/chairs,,
110151,Solid Community Group,"<p>The aims of the <a rel=""nofollow"" href=""https://solidproject.org/"">Solid project</a> are in line with those of the Web itself: empowerment towards an equitable, informed and interconnected society. Solid adds to existing Web standards to realise a space where individuals can maintain their autonomy, control their data and privacy, and choose applications and services to fulfil their needs.</p>
<p>The mission of the Solid Community Group is to describe the interoperability between different classes of products by using Web communication protocols, global identifiers, authentication and authorization mechanisms, data formats and shapes, notifications, and query interfaces.</p>
<p>To contribute towards a net positive social benefit, we use the <a rel=""nofollow"" href=""https://www.w3.org/TR/ethical-web-principles/"">Ethical Web Principles</a> to orient ourselves. The consensus on the technical designs are informed by common use cases, implementation experience, and use.</p>
<p><a rel=""nofollow"" href=""https://solidproject.org/TR/"">Solid Technical Reports</a> lists Work Items, information on how to Participate, and the Solid of Code of Conduct (in addition to the <a rel=""nofollow"" href=""https://www.w3.org/Consortium/cepc/"">Positive Work Environment at W3C: Code of Ethics and Professional Conduct</a>.)</p>",solid,True,community group,https://api.w3.org/groups/cg/solid,https://www.w3.org/community/solid/,https://api.w3.org/groups/cg/solid/users,https://api.w3.org/groups/cg/solid/participations,https://api.w3.org/groups/cg/solid/chairs,,
114009,SPARQL-dev Community Group,The SPARQL-dev Community Group is a forum for discussion and refinement of SPARQL. It will document features found as extensions to available triple stores and also document common needs from the user community. The CG aims to create consensus and understanding of the impact of new features with special emphasis on features that leave existing SPARQL queries and systems unchanged. The CG will build a collection of such features leading to a CG report on use cases and requirements.,sparql-dev,True,community group,https://api.w3.org/groups/cg/sparql-dev,https://www.w3.org/community/sparql-dev/,https://api.w3.org/groups/cg/sparql-dev/users,https://api.w3.org/groups/cg/sparql-dev/participations,https://api.w3.org/groups/cg/sparql-dev/chairs,,
75471,Spatial Data on the Web Working Group,"The mission of the Spatial Data on the Web Working Group is to:
1) develop and maintain vocabularies and best practices that encourage better sharing of spatial data on the Web;
2) identify areas where standards should be developed jointly by both W3C and the Open Geospatial Consortium (OGC).",sdw,,working group,https://api.w3.org/groups/wg/sdw,https://www.w3.org/2021/sdw,https://api.w3.org/groups/wg/sdw/users,https://api.w3.org/groups/wg/sdw/participations,https://api.w3.org/groups/wg/sdw/chairs,2015-01-06,2024-04-04
130562,Spec Editors Community Group,"<p>The Spec Editors Community Group aims to be an inclusive space where spec editors, and those wanting to become spec editors, can learn from each other.

</p><p>The Spec Ed CG focuses on the practice (the art?) of writing technical specifications across the Web ecosystem (W3C, WHATWG, ECMA, IETF, etc.). By looking across the ecosystem, we hope to improve our specification development practices at the W3C. 

</p><p>As part of this CG, we hope to run hands-on virtual tutorial sessions that will cover:
</p><ul>
<li>spec writing: writing algorithms, types of statements.  
</li><li>tooling: ReSpec and Bikeshed. 
</li><li>testing: Web Platform Tests.
</li><li>How review specs: what to look for, commenting on pull requests. 
</li><li>leveraging fundamental technologies:  WebIDL, Infra standard, HTML, etc.
</li><li>Using GitHub effectively for spec development: labels, milestones, managing your community. 
</li><li>More things! Let us know... 
</li></ul>",speced-cg,True,community group,https://api.w3.org/groups/cg/speced-cg,https://www.w3.org/community/speced-cg/,https://api.w3.org/groups/cg/speced-cg/users,https://api.w3.org/groups/cg/speced-cg/participations,https://api.w3.org/groups/cg/speced-cg/chairs,,
80261,Sport Schema Community Group,"The purpose of this group is to propose an expanded vocabulary for describing sporting information within schema.org.
The goal is to create a proposal which will build on the existing vocabulary within schema.org updating or adding only where needed. The group should leverage existing work in the area of sport vocabularies, thinking globally with a focus on supporting the 'head' of sports vocabularies while keeping in mind the 'body'
and 'tail'.",sport-schema,True,community group,https://api.w3.org/groups/cg/sport-schema,https://www.w3.org/community/sport-schema/,https://api.w3.org/groups/cg/sport-schema/users,https://api.w3.org/groups/cg/sport-schema/participations,https://api.w3.org/groups/cg/sport-schema/chairs,,
137496,Sustainability Community Group,"The Sustainability CG is a group for discussing all aspects of sustainability (s12y) with respect to web technologies present &amp; future, including developing horizontal reviews of sustainability (e.g. energy use or device obsolescence impacts of technologies).",sustainability,True,community group,https://api.w3.org/groups/cg/sustainability,https://www.w3.org/community/sustainability/,https://api.w3.org/groups/cg/sustainability/users,https://api.w3.org/groups/cg/sustainability/participations,https://api.w3.org/groups/cg/sustainability/chairs,,
62441,Sustainable Web Design Community Group,A community group dedicated to creating sustainable websites.,sustyweb,True,community group,https://api.w3.org/groups/cg/sustyweb,https://www.w3.org/community/sustyweb/,https://api.w3.org/groups/cg/sustyweb/users,https://api.w3.org/groups/cg/sustyweb/participations,https://api.w3.org/groups/cg/sustyweb/chairs,,
19480,SVG Working Group,The mission of the Scalable Vector Graphics (SVG) Working Group is to develop and maintain SVG.,svg,,working group,https://api.w3.org/groups/wg/svg,https://www.w3.org/Graphics/SVG/WG/,https://api.w3.org/groups/wg/svg/users,https://api.w3.org/groups/wg/svg/participations,https://api.w3.org/groups/wg/svg/chairs,1998-07-24,2026-06-30
104525,Synchronized Multimedia for Publications Community Group,"This community group's goal is to propose a way to synchronize audio or video with Web Publications and other document formats being developed by the Publishing Working Group, in order to make the publications accessible to people with different types of reading requirements. The CG may recommend the best way to integrate an existing technology, or it may provide an outline for developing a new format.",sync-media-pub,True,community group,https://api.w3.org/groups/cg/sync-media-pub,https://www.w3.org/community/sync-media-pub/,https://api.w3.org/groups/cg/sync-media-pub/users,https://api.w3.org/groups/cg/sync-media-pub/participations,https://api.w3.org/groups/cg/sync-media-pub/chairs,,
112823,Talent Marketplace Signaling Community Group,"<p>Much is said about the mismatch between the needs of employers for qualified employee candidates and a pool of available candidates.  One major factor contributing to this mismatch is the signaling between the demand-side (i.e., employers) and supply-side (i.e., education, training and credentialing providers, students and workers) of the talent pipeline. This mismatch frequently results in neither party coming into view of the other. The goal of the Talent Marketplace Signaling (TalentSignal) Community Group is to assist Schema.org in improving workforce signaling by refining existing schema.org types serving the talent pipeline and suggesting new types and properties where improved signaling cannot otherwise be achieved. Currently, workforce signaling sits at the intersection of a number of existing schema.org types: Course, JobPosting, Occupation, Organization, Person and the proposed EducationalOccupationalCredential.</p>
 <p>The TalentSignal Community Group will focus initially on refinement of the <a rel=""nofollow"" href=""https://schema.org/JobPosting"">JobPosting Schema</a> and related types as it survey's specifications from domain entities such as <a rel=""nofollow"" href=""https://hropenstandards.org/"">HR Open Standards</a> and <a rel=""nofollow"" href=""http://www.pesc.org/home.html"">PESC</a> as well as the US Chamber of Commerce Foundation's <a rel=""nofollow"" href=""https://www.uschamberfoundation.org/workforce-development/JDX"">Job Data Exchange (JDX)</a> and <a rel=""nofollow"" href=""https://www.uschamberfoundation.org/t3-innovation"">T3 Innovation Network</a> initiatives for better means to strong, more effective supply- and demand-side signaling.</p>",talent-signal,True,community group,https://api.w3.org/groups/cg/talent-signal,https://www.w3.org/community/talent-signal/,https://api.w3.org/groups/cg/talent-signal/users,https://api.w3.org/groups/cg/talent-signal/participations,https://api.w3.org/groups/cg/talent-signal/chairs,,
34270,Technical Architecture Group,"<p>The TAG is a special working group within the W3C, chartered (under the <a href=""https://www.w3.org/Consortium/Process/#TAG"">W3C Process Document</a>) with stewardship of the Web architecture.</p>

<p>As outlined by the <a href=""https://www.w3.org/Consortium/Process/#tag-role"">Process Document</a>, there are three aspects to this mission:</p>
<ul>
<li>to document and build consensus around principles of Web architecture and to interpret and clarify these principles when necessary;</li>
<li>to resolve issues involving general Web architecture brought to the TAG;</li>
<li>to help coordinate cross-technology architecture developments inside and outside W3C.</li>
</ul>",tag,,permanent group,https://api.w3.org/groups/other/tag,https://www.w3.org/2001/tag/,https://api.w3.org/groups/other/tag/users,,https://api.w3.org/groups/other/tag/chairs,,
128834,Text and Data Mining Reservation Protocol Community Group,"The goal of this Group is to facilitate Text and Data Mining (TDM) Reservation Protocol in Europe and elsewhere, by specifying a simple and practical machine-readable solution, capable of expressing the reservation of TDM rights - following the rules set by the new European DSM Directive / Art.4 - and the availability of machine-readable licenses for TDM actors. ",tdmrep,True,community group,https://api.w3.org/groups/cg/tdmrep,https://www.w3.org/community/tdmrep/,https://api.w3.org/groups/cg/tdmrep/users,https://api.w3.org/groups/cg/tdmrep/participations,https://api.w3.org/groups/cg/tdmrep/chairs,,
85190,The Tourism Structured Web Data Community Group,"The mission of this group is to discuss and prepare proposals, examples, and best practice guidance for the sharing, via the web, structured data descriptions of resources associated with the tourism industry.

Initial focus will be on extending Schema.org schemas for the improved representation of tourism related information markup and sharing. The group will seek consensus around, and support for, proposal(s) to be made to the Schema.org community. ",tourismdata,True,community group,https://api.w3.org/groups/cg/tourismdata,https://www.w3.org/community/tourismdata/,https://api.w3.org/groups/cg/tourismdata/users,https://api.w3.org/groups/cg/tourismdata/participations,https://api.w3.org/groups/cg/tourismdata/chairs,,
157595,Threat Modeling Community Group,"The group's purpose is to provide a meeting point for Security, Privacy, and Human Rights experts, along with technology domain experts, to create Threat Models together.",tmcg,True,community group,https://api.w3.org/groups/cg/tmcg,https://www.w3.org/community/tmcg/,https://api.w3.org/groups/cg/tmcg/users,https://api.w3.org/groups/cg/tmcg/participations,https://api.w3.org/groups/cg/tmcg/chairs,,
34314,Timed Text Working Group,"The mission of the Timed Text Working Group is to develop W3C Recommendations for media online captioning by developing and maintaining new versions of the Timed Text Markup Language (TTML) and WebVTT (Web Video Text Tracks) based on implementation experience and interoperability feedback, and the creation of semantic mappings between those languages.",timed-text,,working group,https://api.w3.org/groups/wg/timed-text,https://www.w3.org/AudioVideo/TT/,https://api.w3.org/groups/wg/timed-text/users,https://api.w3.org/groups/wg/timed-text/participations,https://api.w3.org/groups/wg/timed-text/chairs,2008-08-15,2025-04-07
143412,TREE hypermedia Community Group,"The TREE hypermedia community group will discuss materializable hypermedia interfaces. Its goals are to:
 1. Further evolve the TREE hypermedia specification (https://w3id.org/tree/specification) and its vocabulary (https://w3id.org/tree/)
 2. Create a test suite for spec compliance of both servers and clients
 3. Deliver a specification on view definitions for source selection",treecg,True,community group,https://api.w3.org/groups/cg/treecg,https://www.w3.org/community/treecg/,https://api.w3.org/groups/cg/treecg/users,https://api.w3.org/groups/cg/treecg/participations,https://api.w3.org/groups/cg/treecg/chairs,,
49276,Unhosted Web Community Group,"We propose per-user cross-origin cloud storage, much in the sense described in http://www.w3.org/DesignIssues/CloudStorage.html We are a non-profit project and have so far defined a first draft of our standard for this: http://unhosted.org/spec/dav/0.1 We have researched a lot of aspects in the last few months, and are about move to version 0.2 of our standard. People are starting to implement this with significant user base sizes, and other people are starting to develop apps that rely on it, which is now would be a good time to make this into a w3c cg.",unhosted,True,community group,https://api.w3.org/groups/cg/unhosted,https://www.w3.org/community/unhosted/,https://api.w3.org/groups/cg/unhosted/users,https://api.w3.org/groups/cg/unhosted/participations,https://api.w3.org/groups/cg/unhosted/chairs,,
